R device_connect OK
R device_subscribe gsr OK
E4_Bvp 1502566761.04906 -1.013515
E4_Bvp 1502566761.06469 -1.239792
E4_Bvp 1502566761.08032 -1.638386
E4_Bvp 1502566761.09594 -2.209103
E4_Temperature 1502566746.6324 34.21
E4_Temperature 1502566746.88241 34.21
E4_Temperature 1502566747.13242 34.21
E4_Temperature 1502566747.38243 34.21
E4_Temperature 1502566747.63244 34.21
E4_Temperature 1502566747.88245 34.21
E4_Temperature 1502566748.13247 34.21
E4_Temperature 1502566748.38248 34.21
E4_Acc 1502566776.081 55 0 30
E4_Acc 1502566776.11225 55 0 30
E4_Acc 1502566776.1435 55 0 30
E4_Acc 1502566776.17476 55 0 30
E4_Acc 1502566776.20601 55 0 29
E4_Acc 1502566776.23726 55 0 30
E4_Bvp 1502566761.11157 -2.891125
E4_Bvp 1502566761.12719 -3.586645
E4_Bvp 1502566761.14282 -4.203094
E4_Bvp 1502566761.15844 -4.685434
E4_Bvp 1502566761.17407 -5.042343
E4_Bvp 1502566761.1897 -5.29595
E4_Bvp 1502566761.20532 -5.458029
E4_Bvp 1502566761.22095 -5.49473
E4_Bvp 1502566761.23657 -5.304672
E4_Bvp 1502566761.2522 -4.774231
E4_Bvp 1502566761.26782 -3.874069
E4_Bvp 1502566761.28345 -2.646175
E4_Bvp 1502566761.29908 -1.260845
E4_Bvp 1502566761.3147 0.1066017
E4_Bvp 1502566761.33033 1.282307
E4_Bvp 1502566761.34595 2.158024
E4_Bvp 1502566761.36158 2.711048
E4_Bvp 1502566761.3772 2.983711
E4_Bvp 1502566761.39283 3.024094
E4_Bvp 1502566761.40846 2.885567
E4_Bvp 1502566761.42408 2.635109
E4_Bvp 1502566761.43971 2.353775
E4_Acc 1502566776.26851 55 0 29
E4_Acc 1502566776.29976 55 0 30
E4_Acc 1502566776.33101 55 0 30
E4_Acc 1502566776.36226 55 0 30
E4_Acc 1502566776.39352 55 0 30
E4_Acc 1502566776.42477 55 0 30
E4_Bvp 1502566761.45533 2.145241
E4_Bvp 1502566761.47096 2.083443
E4_Bvp 1502566761.48658 2.194813
E4_Bvp 1502566761.50221 2.412769
E4_Bvp 1502566761.51784 2.595089
E4_Bvp 1502566761.53346 2.623558
E4_Bvp 1502566761.54909 2.424522
E4_Bvp 1502566761.56471 2.037224
E4_Bvp 1502566761.58034 1.573502
E4_Bvp 1502566761.59596 1.16996
E4_Bvp 1502566761.61159 0.8980293
E4_Acc 1502566776.45602 55 0 30
E4_Acc 1502566776.48727 55 0 30
E4_Acc 1502566776.51852 55 0 30
E4_Acc 1502566776.54977 55 0 30
E4_Acc 1502566776.58102 55 0 30
E4_Acc 1502566776.61228 55 0 30
E4_Bvp 1502566761.62722 0.7663727
E4_Bvp 1502566761.64284 0.7018166
E4_Bvp 1502566761.65847 0.6160736
E4_Bvp 1502566761.67409 0.4455872
E4_Bvp 1502566761.68972 0.1963844
E4_Bvp 1502566761.70534 -0.0818367
E4_Bvp 1502566761.72097 -0.3493004
E4_Bvp 1502566761.7366 -0.5768623
E4_Bvp 1502566761.75222 -0.7750435
E4_Bvp 1502566761.76785 -0.9659615
E4_Bvp 1502566761.78347 -1.168541
E4_Acc 1502566776.64353 55 0 30
E4_Acc 1502566776.67478 55 0 30
E4_Acc 1502566776.70603 55 0 30
E4_Acc 1502566776.73728 55 0 30
E4_Acc 1502566776.76853 55 0 30
E4_Acc 1502566776.79978 55 0 30
E4_Bvp 1502566761.7991 -1.385113
E4_Bvp 1502566761.81472 -1.594318
E4_Bvp 1502566761.83035 -1.766632
E4_Bvp 1502566761.84598 -1.905167
E4_Bvp 1502566761.8616 -2.014755
E4_Bvp 1502566761.87723 -2.1749
E4_Bvp 1502566761.89285 -2.491783
E4_Bvp 1502566761.90848 -3.041462
E4_Bvp 1502566761.9241 -3.821785
E4_Bvp 1502566761.93973 -4.730366
E4_Bvp 1502566761.95536 -5.58213
E4_Acc 1502566776.83104 55 0 30
E4_Acc 1502566776.86229 55 0 30
E4_Acc 1502566776.89354 55 0 30
E4_Acc 1502566776.92479 55 0 30
E4_Acc 1502566776.95604 55 0 30
E4_Acc 1502566776.98729 55 0 30
E4_Gsr 1502566918.916 0.09479568
E4_Gsr 1502566919.166 0.09479568
E4_Gsr 1502566919.416 0.09735772
E4_Gsr 1502566919.666 0.09991977
E4_Gsr 1502566919.916 0.0960767
E4_Gsr 1502566920.166 0.0960767
E4_Bvp 1502566761.97098 -6.158333
E4_Bvp 1502566761.98661 -6.316303
E4_Bvp 1502566762.00223 -5.990833
E4_Bvp 1502566762.01786 -5.248653
E4_Bvp 1502566762.03348 -4.222935
E4_Bvp 1502566762.04911 -3.026031
E4_Bvp 1502566762.06474 -1.822166
E4_Bvp 1502566762.08036 -0.7014313
E4_Bvp 1502566762.09599 0.2716675
E4_Bvp 1502566762.11161 1.070911
E4_Bvp 1502566762.12724 1.672935
E4_Acc 1502566777.01854 54 0 30
E4_Acc 1502566777.0498 55 0 30
E4_Acc 1502566777.08105 55 0 29
E4_Acc 1502566777.1123 56 0 29
E4_Acc 1502566777.14355 56 0 29
E4_Acc 1502566777.1748 56 0 29
E4_Bvp 1502566762.14286 2.085533
E4_Bvp 1502566762.15849 2.331032
E4_Bvp 1502566762.17412 2.402668
E4_Bvp 1502566762.18974 2.313869
E4_Bvp 1502566762.20537 2.100513
E4_Bvp 1502566762.22099 1.824898
E4_Bvp 1502566762.23662 1.585827
E4_Bvp 1502566762.25224 1.441761
E4_Bvp 1502566762.26787 1.404995
E4_Bvp 1502566762.2835 1.462784
E4_Bvp 1502566762.29912 1.573479
E4_Acc 1502566777.20605 57 -1 28
E4_Acc 1502566777.2373 54 1 28
E4_Acc 1502566777.26856 55 0 31
E4_Acc 1502566777.29981 55 -1 31
E4_Acc 1502566777.33106 54 0 29
E4_Acc 1502566777.36231 58 -1 32
E4_Bvp 1502566762.31475 1.699287
E4_Bvp 1502566762.33037 1.845345
E4_Bvp 1502566762.346 2.021248
E4_Bvp 1502566762.36162 2.243587
E4_Bvp 1502566762.37725 2.462257
E4_Bvp 1502566762.39288 2.620716
E4_Bvp 1502566762.4085 2.628105
E4_Bvp 1502566762.42413 2.461624
E4_Bvp 1502566762.43975 2.134098
E4_Bvp 1502566762.45538 1.686512
E4_Bvp 1502566762.471 1.147526
E4_Acc 1502566777.39356 53 -3 32
E4_Acc 1502566777.42481 55 -5 32
E4_Acc 1502566777.45606 55 -2 33
E4_Acc 1502566777.48732 48 -2 34
E4_Acc 1502566777.51857 43 -4 30
E4_Acc 1502566777.54982 50 -4 31
E4_Bvp 1502566762.48663 0.503006
E4_Bvp 1502566762.50226 -0.230999
E4_Bvp 1502566762.51788 -1.033272
E4_Bvp 1502566762.53351 -1.805481
E4_Bvp 1502566762.54913 -2.418896
E4_Bvp 1502566762.56476 -2.759792
E4_Bvp 1502566762.58038 -2.804798
E4_Bvp 1502566762.59601 -2.627686
E4_Bvp 1502566762.61164 -2.399723
E4_Bvp 1502566762.62726 -2.261894
E4_Bvp 1502566762.64289 -2.323204
E4_Acc 1502566777.58107 47 -5 35
E4_Acc 1502566777.61232 51 -4 36
E4_Acc 1502566777.64357 48 -4 35
E4_Acc 1502566777.67482 52 -3 38
E4_Acc 1502566777.70608 48 -4 35
E4_Acc 1502566777.73733 49 -4 33
E4_Bvp 1502566762.65851 -2.617195
E4_Bvp 1502566762.67414 -3.106369
E4_Bvp 1502566762.68976 -3.709297
E4_Bvp 1502566762.70539 -4.324615
E4_Bvp 1502566762.72102 -4.822235
E4_Bvp 1502566762.73664 -5.09029
E4_Bvp 1502566762.75227 -5.023232
E4_Bvp 1502566762.76789 -4.589661
E4_Bvp 1502566762.78352 -3.9063
E4_Bvp 1502566762.79914 -3.108345
E4_Bvp 1502566762.81477 -2.341976
E4_Acc 1502566777.76858 52 -4 34
E4_Acc 1502566777.79983 51 -5 33
E4_Acc 1502566777.83108 53 -4 35
E4_Acc 1502566777.86233 50 -5 32
E4_Acc 1502566777.89358 59 1 36
E4_Acc 1502566777.92484 54 -1 33
E4_Bvp 1502566762.8304 -1.671356
E4_Bvp 1502566762.84602 -1.047955
E4_Bvp 1502566762.86165 -0.3159904
E4_Bvp 1502566762.87727 0.6374664
E4_Bvp 1502566762.8929 1.782124
E4_Bvp 1502566762.90852 2.978706
E4_Bvp 1502566762.92415 4.005398
E4_Bvp 1502566762.93978 4.689869
E4_Bvp 1502566762.9554 5.012825
E4_Bvp 1502566762.97103 5.099831
E4_Bvp 1502566762.98665 5.173592
E4_Acc 1502566777.95609 54 -1 33
E4_Acc 1502566777.98734 50 -2 34
E4_Acc 1502566778.01859 53 -1 35
E4_Acc 1502566778.04984 50 -2 36
E4_Acc 1502566778.08109 49 -3 35
E4_Acc 1502566778.11234 51 -2 35
E4_Bvp 1502566763.00228 5.406162
E4_Bvp 1502566763.0179 5.873074
E4_Bvp 1502566763.03353 6.466141
E4_Bvp 1502566763.04916 7.038471
E4_Bvp 1502566763.06478 7.454845
E4_Bvp 1502566763.08041 7.672474
E4_Bvp 1502566763.09603 7.798779
E4_Bvp 1502566763.11166 7.948658
E4_Bvp 1502566763.12728 8.225864
E4_Bvp 1502566763.14291 8.598263
E4_Bvp 1502566763.15854 8.986614
E4_Temperature 1502566748.63249 34.19
E4_Temperature 1502566748.8825 34.19
E4_Temperature 1502566749.13251 34.19
E4_Temperature 1502566749.38252 34.19
E4_Temperature 1502566749.63254 34.23
E4_Temperature 1502566749.88255 34.23
E4_Temperature 1502566750.13256 34.23
E4_Temperature 1502566750.38257 34.23
E4_Acc 1502566778.1436 52 -2 35
E4_Acc 1502566778.17485 51 -2 34
E4_Acc 1502566778.2061 51 -2 34
E4_Acc 1502566778.23735 51 -2 35
E4_Acc 1502566778.2686 51 -2 35
E4_Acc 1502566778.29985 52 -2 35
E4_Bvp 1502566763.17416 9.24902
E4_Bvp 1502566763.18979 9.34856
E4_Bvp 1502566763.20541 9.333786
E4_Bvp 1502566763.22104 9.32835
E4_Bvp 1502566763.23666 9.51931
E4_Bvp 1502566763.25229 9.968113
E4_Bvp 1502566763.26792 10.71099
E4_Bvp 1502566763.28354 11.64365
E4_Bvp 1502566763.29917 12.62019
E4_Bvp 1502566763.31479 13.40705
E4_Bvp 1502566763.33042 13.79174
E4_Bvp 1502566763.34604 13.62233
E4_Bvp 1502566763.36167 12.81052
E4_Bvp 1502566763.3773 11.51157
E4_Bvp 1502566763.39292 9.960964
E4_Bvp 1502566763.40855 8.508312
E4_Bvp 1502566763.42417 7.409245
E4_Bvp 1502566763.4398 6.697678
E4_Bvp 1502566763.45542 6.158676
E4_Bvp 1502566763.47105 5.375164
E4_Bvp 1502566763.48668 3.916046
E4_Bvp 1502566763.5023 1.40097
E4_Acc 1502566778.3311 51 -2 35
E4_Acc 1502566778.36236 52 -1 35
E4_Acc 1502566778.39361 51 -1 35
E4_Acc 1502566778.42486 51 -2 35
E4_Acc 1502566778.45611 51 -1 35
E4_Acc 1502566778.48736 51 -1 35
E4_Gsr 1502566920.416 0.09863874
E4_Gsr 1502566920.666 0.09735772
E4_Gsr 1502566920.916 0.1178541
E4_Gsr 1502566921.166 0.1204161
E4_Gsr 1502566921.416 0.1281023
E4_Gsr 1502566921.666 0.1242592
E4_Bvp 1502566763.51793 -2.256027
E4_Bvp 1502566763.53355 -6.968292
E4_Bvp 1502566763.54918 -12.40882
E4_Bvp 1502566763.5648 -18.15998
E4_Bvp 1502566763.58043 -23.88666
E4_Bvp 1502566763.59606 -29.37855
E4_Bvp 1502566763.61168 -34.58983
E4_Bvp 1502566763.62731 -39.57009
E4_Bvp 1502566763.64293 -44.3841
E4_Bvp 1502566763.65856 -48.80356
E4_Bvp 1502566763.67418 -52.51927
E4_Acc 1502566778.51861 51 -1 35
E4_Acc 1502566778.54986 51 -1 35
E4_Acc 1502566778.58112 51 -1 35
E4_Acc 1502566778.61237 51 -1 36
E4_Acc 1502566778.64362 51 -1 35
E4_Acc 1502566778.67487 51 -1 36
E4_Bvp 1502566763.68981 -55.08385
E4_Bvp 1502566763.70544 -56.30093
E4_Bvp 1502566763.72106 -56.20977
E4_Bvp 1502566763.73669 -55.12265
E4_Bvp 1502566763.75231 -53.41043
E4_Bvp 1502566763.76794 -51.2246
E4_Bvp 1502566763.78356 -48.53052
E4_Bvp 1502566763.79919 -45.09533
E4_Bvp 1502566763.81482 -40.87877
E4_Bvp 1502566763.83044 -36.14129
E4_Bvp 1502566763.84607 -31.40292
E4_Acc 1502566778.70612 51 -1 35
E4_Acc 1502566778.73737 51 -1 36
E4_Acc 1502566778.76862 51 -1 36
E4_Acc 1502566778.79988 51 -1 36
E4_Acc 1502566778.83113 51 -1 36
E4_Acc 1502566778.86238 51 -1 36
E4_Bvp 1502566763.86169 -27.02555
E4_Bvp 1502566763.87732 -23.02076
E4_Bvp 1502566763.89294 -19.20425
E4_Bvp 1502566763.90857 -15.58748
E4_Bvp 1502566763.9242 -12.91159
E4_Bvp 1502566763.93982 -12.70872
E4_Bvp 1502566763.95545 -16.77665
E4_Bvp 1502566763.97107 -26.18532
E4_Bvp 1502566763.9867 -40.2283
E4_Bvp 1502566764.00232 -56.10905
E4_Bvp 1502566764.01795 -69.65186
E4_Acc 1502566778.89363 51 -1 35
E4_Acc 1502566778.92488 51 -1 36
E4_Acc 1502566778.95613 51 -1 35
E4_Acc 1502566778.98738 51 -1 36
E4_Acc 1502566779.01864 51 -1 36
E4_Acc 1502566779.04989 51 -1 36
E4_Bvp 1502566764.03358 -76.7789
E4_Bvp 1502566764.0492 -74.86552
E4_Bvp 1502566764.06483 -63.3942
E4_Bvp 1502566764.08045 -43.64211
E4_Bvp 1502566764.09608 -17.95943
E4_Bvp 1502566764.1117 11.11306
E4_Bvp 1502566764.12733 40.89411
E4_Bvp 1502566764.14296 68.3651
E4_Bvp 1502566764.15858 90.0063
E4_Bvp 1502566764.17421 102.0962
E4_Bvp 1502566764.18983 101.8668
E4_Acc 1502566779.08114 51 -1 36
E4_Acc 1502566779.11239 51 -1 36
E4_Acc 1502566779.14364 51 -1 36
E4_Acc 1502566779.17489 51 -1 36
E4_Acc 1502566779.20614 50 -1 36
E4_Acc 1502566779.2374 51 -1 36
E4_Bvp 1502566764.20546 88.44453
E4_Bvp 1502566764.22108 63.54457
E4_Bvp 1502566764.23671 31.13154
E4_Bvp 1502566764.25234 -3.740868
E4_Bvp 1502566764.26796 -36.56603
E4_Bvp 1502566764.28359 -64.35654
E4_Bvp 1502566764.29921 -85.88516
E4_Bvp 1502566764.31484 -101.1317
E4_Bvp 1502566764.33046 -110.3475
E4_Bvp 1502566764.34609 -113.5886
E4_Bvp 1502566764.36172 -110.6488
E4_Acc 1502566779.26865 50 -1 36
E4_Acc 1502566779.2999 51 -1 36
E4_Acc 1502566779.33115 51 -1 36
E4_Acc 1502566779.3624 51 -1 36
E4_Acc 1502566779.39365 51 -1 36
E4_Acc 1502566779.4249 51 -1 36
E4_Bvp 1502566764.37734 -101.3333
E4_Bvp 1502566764.39297 -85.90002
E4_Bvp 1502566764.40859 -65.4443
E4_Bvp 1502566764.42422 -41.70048
E4_Bvp 1502566764.43984 -16.75444
E4_Bvp 1502566764.45547 7.504486
E4_Bvp 1502566764.4711 29.80383
E4_Bvp 1502566764.48672 49.45763
E4_Bvp 1502566764.50235 66.13502
E4_Bvp 1502566764.51797 79.62843
E4_Bvp 1502566764.5336 89.64399
E4_Acc 1502566779.45616 51 -1 36
E4_Acc 1502566779.48741 51 -1 36
E4_Acc 1502566779.51866 51 -1 36
E4_Acc 1502566779.54991 51 -1 36
E4_Acc 1502566779.58116 51 -1 36
E4_Acc 1502566779.61241 51 -1 36
E4_Bvp 1502566764.54922 95.88919
E4_Bvp 1502566764.56485 98.31856
E4_Bvp 1502566764.58048 97.32117
E4_Bvp 1502566764.5961 93.76468
E4_Bvp 1502566764.61173 88.87592
E4_Bvp 1502566764.62735 83.81329
E4_Bvp 1502566764.64298 79.38789
E4_Bvp 1502566764.6586 75.91426
E4_Bvp 1502566764.67423 73.168
E4_Bvp 1502566764.68986 70.66261
E4_Bvp 1502566764.70548 67.93256
E4_Acc 1502566779.64366 51 -1 36
E4_Acc 1502566779.67492 51 -1 36
E4_Acc 1502566779.70617 51 -1 36
E4_Acc 1502566779.73742 51 -1 36
E4_Acc 1502566779.76867 50 -1 36
E4_Acc 1502566779.79992 51 -1 36
E4_Bvp 1502566764.72111 64.59306
E4_Bvp 1502566764.73673 60.48389
E4_Bvp 1502566764.75236 55.64034
E4_Bvp 1502566764.76798 50.16827
E4_Bvp 1502566764.78361 44.33629
E4_Bvp 1502566764.79924 38.52754
E4_Bvp 1502566764.81486 33.10529
E4_Bvp 1502566764.83049 28.31795
E4_Bvp 1502566764.84611 24.26953
E4_Bvp 1502566764.86174 20.82468
E4_Bvp 1502566764.87736 17.79321
E4_Acc 1502566779.83117 51 -1 36
E4_Acc 1502566779.86242 51 -1 36
E4_Acc 1502566779.89368 51 -1 36
E4_Acc 1502566779.92493 51 -1 36
E4_Acc 1502566779.95618 51 -1 36
E4_Acc 1502566779.98743 51 -1 36
E4_Gsr 1502566921.916 0.1178541
E4_Gsr 1502566922.166 0.1165731
E4_Gsr 1502566922.416 0.1191351
E4_Gsr 1502566922.666 0.1178541
E4_Gsr 1502566922.916 0.11273
E4_Gsr 1502566923.166 0.11273
E4_Bvp 1502566764.89299 15.07901
E4_Bvp 1502566764.90862 12.63951
E4_Bvp 1502566764.92424 10.61449
E4_Bvp 1502566764.93987 9.158813
E4_Bvp 1502566764.95549 8.288071
E4_Bvp 1502566764.97112 7.824371
E4_Bvp 1502566764.98674 7.454422
E4_Bvp 1502566765.00237 6.793777
E4_Bvp 1502566765.018 5.592392
E4_Bvp 1502566765.03362 3.752823
E4_Bvp 1502566765.04925 1.309677
E4_Temperature 1502566750.63258 34.19
E4_Temperature 1502566750.88259 34.19
E4_Temperature 1502566751.13261 34.19
E4_Temperature 1502566751.38262 34.19
E4_Temperature 1502566751.63263 34.21
E4_Temperature 1502566751.88264 34.21
E4_Temperature 1502566752.13265 34.21
E4_Temperature 1502566752.38266 34.21
E4_Acc 1502566780.01868 51 -1 36
E4_Acc 1502566780.04993 51 -1 36
E4_Acc 1502566780.08118 51 -1 36
E4_Acc 1502566780.11244 51 -1 36
E4_Acc 1502566780.14369 51 -1 36
E4_Acc 1502566780.17494 51 -1 36
E4_Bvp 1502566765.06487 -1.565262
E4_Bvp 1502566765.0805 -4.62851
E4_Bvp 1502566765.09612 -7.618561
E4_Bvp 1502566765.11175 -10.24353
E4_Bvp 1502566765.12738 -12.23383
E4_Bvp 1502566765.143 -13.35951
E4_Bvp 1502566765.15863 -13.49648
E4_Bvp 1502566765.17425 -12.68303
E4_Bvp 1502566765.18988 -11.22131
E4_Bvp 1502566765.2055 -9.431946
E4_Bvp 1502566765.22113 -7.662521
E4_Acc 1502566780.20619 51 -1 36
E4_Acc 1502566780.23744 51 -1 36
E4_Acc 1502566780.26869 51 -1 36
E4_Acc 1502566780.29994 51 -1 36
E4_Acc 1502566780.3312 51 -1 36
E4_Acc 1502566780.36245 51 -1 36
E4_Bvp 1502566765.23676 -6.141983
E4_Bvp 1502566765.25238 -4.912216
E4_Bvp 1502566765.26801 -3.870148
E4_Bvp 1502566765.28363 -2.825592
E4_Bvp 1502566765.29926 -1.674957
E4_Bvp 1502566765.31488 -0.467926
E4_Bvp 1502566765.33051 0.5236206
E4_Bvp 1502566765.34614 0.9741974
E4_Bvp 1502566765.36176 0.6398621
E4_Bvp 1502566765.37739 -0.5367584
E4_Bvp 1502566765.39301 -2.228638
E4_Bvp 1502566765.40864 -3.913513
E4_Bvp 1502566765.42426 -5.016998
E4_Bvp 1502566765.43989 -5.17186
E4_Bvp 1502566765.45552 -4.308838
E4_Bvp 1502566765.47114 -2.716553
E4_Bvp 1502566765.48677 -0.8380432
E4_Bvp 1502566765.50239 0.920105
E4_Bvp 1502566765.51802 2.199677
E4_Bvp 1502566765.53364 2.882599
E4_Bvp 1502566765.54927 2.984222
E4_Bvp 1502566765.5649 2.625839
E4_Acc 1502566780.3937 51 -1 36
E4_Acc 1502566780.42495 51 -1 36
E4_Acc 1502566780.4562 51 -1 36
E4_Acc 1502566780.48745 51 -1 36
E4_Acc 1502566780.5187 51 -1 36
E4_Acc 1502566780.54996 51 -1 35
E4_Bvp 1502566765.58052 1.930099
E4_Bvp 1502566765.59615 1.083633
E4_Bvp 1502566765.61177 0.2475433
E4_Bvp 1502566765.6274 -0.4291229
E4_Bvp 1502566765.64302 -0.8425751
E4_Bvp 1502566765.65865 -0.9818878
E4_Bvp 1502566765.67428 -0.7785797
E4_Bvp 1502566765.6899 -0.2324371
E4_Bvp 1502566765.70553 0.6271057
E4_Bvp 1502566765.72115 1.773544
E4_Bvp 1502566765.73678 3.111984
E4_Acc 1502566780.58121 51 -1 36
E4_Acc 1502566780.61246 51 -1 35
E4_Acc 1502566780.64371 51 -1 35
E4_Acc 1502566780.67496 51 -1 36
E4_Acc 1502566780.70621 51 -1 36
E4_Acc 1502566780.73746 51 -1 35
E4_Bvp 1502566765.7524 4.47438
E4_Bvp 1502566765.76803 5.679443
E4_Bvp 1502566765.78366 6.563568
E4_Bvp 1502566765.79928 7.082245
E4_Bvp 1502566765.81491 7.35881
E4_Bvp 1502566765.83053 7.601868
E4_Bvp 1502566765.84616 7.942871
E4_Bvp 1502566765.86178 8.475143
E4_Bvp 1502566765.87741 9.137482
E4_Bvp 1502566765.89304 9.792023
E4_Bvp 1502566765.90866 10.30067
E4_Acc 1502566780.76872 51 -1 36
E4_Acc 1502566780.79997 51 -1 36
E4_Acc 1502566780.83122 51 -1 35
E4_Acc 1502566780.86247 51 -1 35
E4_Acc 1502566780.89372 51 -1 36
E4_Acc 1502566780.92497 51 -1 35
E4_Bvp 1502566765.92429 10.61855
E4_Bvp 1502566765.93991 10.77251
E4_Bvp 1502566765.95554 10.8349
E4_Bvp 1502566765.97116 10.80318
E4_Bvp 1502566765.98679 10.5468
E4_Bvp 1502566766.00242 9.918854
E4_Bvp 1502566766.01804 8.830154
E4_Bvp 1502566766.03367 7.386826
E4_Bvp 1502566766.04929 5.843262
E4_Bvp 1502566766.06492 4.555252
E4_Bvp 1502566766.08054 3.733871
E4_Acc 1502566780.95622 51 -1 35
E4_Acc 1502566780.98748 51 -1 35
E4_Acc 1502566781.01873 52 -1 35
E4_Acc 1502566781.04998 52 -1 35
E4_Acc 1502566781.08123 51 -1 35
E4_Acc 1502566781.11248 50 -1 36
E4_Bvp 1502566766.09617 3.390808
E4_Bvp 1502566766.1118 3.231384
E4_Bvp 1502566766.12742 2.87085
E4_Bvp 1502566766.14305 2.036957
E4_Bvp 1502566766.15867 0.7053833
E4_Bvp 1502566766.1743 -0.8795624
E4_Bvp 1502566766.18992 -2.329346
E4_Bvp 1502566766.20555 -3.343613
E4_Bvp 1502566766.22118 -3.817459
E4_Bvp 1502566766.2368 -3.82048
E4_Bvp 1502566766.25243 -3.525497
E4_Acc 1502566781.14373 51 -1 35
E4_Acc 1502566781.17498 51 -1 35
E4_Acc 1502566781.20624 52 -1 36
E4_Acc 1502566781.23749 51 -1 35
E4_Acc 1502566781.26874 51 -1 36
E4_Acc 1502566781.29999 51 -1 36
E4_Bvp 1502566766.26805 -3.078445
E4_Bvp 1502566766.28368 -2.559982
E4_Bvp 1502566766.2993 -2.003876
E4_Bvp 1502566766.31493 -1.473419
E4_Bvp 1502566766.33056 -1.12561
E4_Bvp 1502566766.34618 -1.105988
E4_Bvp 1502566766.36181 -1.51712
E4_Bvp 1502566766.37743 -2.308533
E4_Bvp 1502566766.39306 -3.321907
E4_Bvp 1502566766.40868 -4.306587
E4_Bvp 1502566766.42431 -5.041
E4_Acc 1502566781.33124 51 -1 35
E4_Acc 1502566781.36249 51 -1 36
E4_Acc 1502566781.39374 51 -1 35
E4_Acc 1502566781.425 51 -1 36
E4_Acc 1502566781.45625 51 -1 36
E4_Acc 1502566781.4875 51 -1 36
E4_Gsr 1502566923.416 0.115292
E4_Gsr 1502566923.666 0.11273
E4_Gsr 1502566923.916 0.110168
E4_Gsr 1502566924.166 0.1088869
E4_Gsr 1502566924.416 0.11273
E4_Gsr 1502566924.666 0.111449
E4_Bvp 1502566766.43994 -5.435745
E4_Bvp 1502566766.45556 -5.564377
E4_Bvp 1502566766.47119 -5.616737
E4_Bvp 1502566766.48681 -5.773804
E4_Bvp 1502566766.50244 -6.128464
E4_Bvp 1502566766.51806 -6.644333
E4_Bvp 1502566766.53369 -7.184967
E4_Bvp 1502566766.54932 -7.619774
E4_Bvp 1502566766.56494 -7.858452
E4_Bvp 1502566766.58057 -7.925766
E4_Bvp 1502566766.59619 -7.89315
E4_Acc 1502566781.51875 51 -1 36
E4_Acc 1502566781.55 51 -1 36
E4_Acc 1502566781.58125 51 -1 36
E4_Acc 1502566781.6125 51 -1 36
E4_Acc 1502566781.64376 51 -1 36
E4_Acc 1502566781.67501 51 -1 36
E4_Bvp 1502566766.61182 -7.859924
E4_Bvp 1502566766.62744 -7.866257
E4_Bvp 1502566766.64307 -7.906166
E4_Bvp 1502566766.6587 -7.959229
E4_Bvp 1502566766.67432 -7.953941
E4_Bvp 1502566766.68995 -7.864807
E4_Bvp 1502566766.70557 -7.634842
E4_Bvp 1502566766.7212 -7.205093
E4_Bvp 1502566766.73682 -6.551041
E4_Bvp 1502566766.75245 -5.698471
E4_Bvp 1502566766.76808 -4.726685
E4_Acc 1502566781.70626 51 -1 36
E4_Acc 1502566781.73751 51 -1 36
E4_Acc 1502566781.76876 51 -1 36
E4_Acc 1502566781.80001 51 -1 36
E4_Acc 1502566781.83126 51 -1 36
E4_Acc 1502566781.86252 51 -1 36
E4_Bvp 1502566766.7837 -3.761749
E4_Bvp 1502566766.79933 -2.88221
E4_Bvp 1502566766.81495 -2.077545
E4_Bvp 1502566766.83058 -1.274712
E4_Bvp 1502566766.8462 -0.3493042
E4_Bvp 1502566766.86183 0.7226181
E4_Bvp 1502566766.87746 1.925491
E4_Bvp 1502566766.89308 3.09317
E4_Bvp 1502566766.90871 4.054871
E4_Bvp 1502566766.92433 4.647629
E4_Bvp 1502566766.93996 4.792252
E4_Acc 1502566781.89377 51 -1 36
E4_Acc 1502566781.92502 51 -1 36
E4_Acc 1502566781.95627 51 -1 36
E4_Acc 1502566781.98752 51 -1 36
E4_Acc 1502566782.01877 51 -1 36
E4_Acc 1502566782.05002 51 -1 36
E4_Bvp 1502566766.95558 4.541931
E4_Bvp 1502566766.97121 4.032265
E4_Bvp 1502566766.98684 3.449921
E4_Bvp 1502566767.00246 2.956841
E4_Bvp 1502566767.01809 2.676758
E4_Bvp 1502566767.03371 2.675529
E4_Bvp 1502566767.04934 2.960625
E4_Bvp 1502566767.06496 3.453224
E4_Bvp 1502566767.08059 3.976013
E4_Bvp 1502566767.09622 4.365921
E4_Bvp 1502566767.11184 4.462883
E4_Temperature 1502566752.63268 34.21
E4_Temperature 1502566752.88269 34.21
E4_Temperature 1502566753.1327 34.21
E4_Temperature 1502566753.38271 34.21
E4_Temperature 1502566753.63272 34.19
E4_Temperature 1502566753.88273 34.19
E4_Temperature 1502566754.13275 34.19
E4_Temperature 1502566754.38276 34.19
E4_Acc 1502566782.08128 50 -1 36
E4_Acc 1502566782.11253 50 -1 36
E4_Acc 1502566782.14378 51 -1 36
E4_Acc 1502566782.17503 51 -1 36
E4_Acc 1502566782.20628 51 -1 36
E4_Acc 1502566782.23753 51 -1 36
E4_Bvp 1502566767.12747 4.209656
E4_Bvp 1502566767.14309 3.679695
E4_Bvp 1502566767.15872 3.054512
E4_Bvp 1502566767.17434 2.559456
E4_Bvp 1502566767.18997 2.343353
E4_Bvp 1502566767.2056 2.438759
